company_name,company_tier,source_name,source_url,source_type,source_bucket,source_domain,official_domain,official_domain_confidence,source_quality_score,is_official_hint,structure_hint,discovery_method,verification_status,failure_count,last_success_at,last_active_job_count,quarantine_reason,is_quarantined
제논,중견/중소,제논 공식 채용,https://www.genon.ai/careers,html_page,approved,www.genon.ai,genon.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
제이엘케이,중견/중소,제이엘케이 공식 채용,https://jlkgroup.com/careers,html_page,approved,jlkgroup.com,jlkgroup.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
인핸스,중견/중소,인핸스 공식 채용,https://www.enhans.ai/career,html_page,approved,www.enhans.ai,enhans.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 겁쟁이사자들,중견/중소,주식회사 겁쟁이사자들 공식 채용,https://gupsa.com/recruit,html_page,approved,gupsa.com,gupsa.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
"주식회사 가이아비티(GAIABT, Inc.)",중견/중소,"주식회사 가이아비티(GAIABT, Inc.) 공식 채용",https://www.gaia-bt.com/careers,html_page,approved,www.gaia-bt.com,gaia-bt.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 나인와트,중견/중소,주식회사 나인와트 공식 채용,https://ninewatt.com/ko/company/career,html_page,approved,ninewatt.com,ninewatt.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 누아,중견/중소,주식회사 누아 공개 ATS,https://nuua.career.greetinghr.com,greetinghr,approved,nuua.career.greetinghr.com,nuua.ai,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 로켓툴즈,중견/중소,주식회사 로켓툴즈 공개 ATS,https://rocket-tools.career.greetinghr.com,greetinghr,approved,rocket-tools.career.greetinghr.com,rocket-tools.io,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
스피어,중견/중소,스피어 공개 ATS,https://spherecorp.career.greetinghr.com,greetinghr,approved,spherecorp.career.greetinghr.com,spherecorp.kr,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 다온에이치앤에스,중견/중소,주식회사 다온에이치앤에스 공식 채용,http://www.daonhns.com/recruit,html_page,approved,www.daonhns.com,daonhns.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 데이터링커,중견/중소,주식회사 데이터링커 공식 채용,https://datalinker.co.kr/recruitment/job-postings,html_page,approved,datalinker.co.kr,datalinker.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 데이터링커,중견/중소,주식회사 데이터링커 공식 채용,https://datalinker.co.kr/recruitment/talent,html_page,approved,datalinker.co.kr,datalinker.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 디비엔텍,중견/중소,주식회사 디비엔텍 공식 채용,https://dbnt.co.kr/c_career,html_page,approved,dbnt.co.kr,dbnt.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 딥아이,중견/중소,주식회사 딥아이 공식 채용,https://deep-ai.kr/ko/career,html_page,approved,deep-ai.kr,deep-ai.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 라온비엔피,중견/중소,주식회사 라온비엔피 공식 채용,https://raonbnp.com/company/recruit,html_page,approved,raonbnp.com,raonbnp.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 딥핑소스,중견/중소,주식회사 딥핑소스 공식 채용,https://www.deepingsource.io/career,html_page,approved,www.deepingsource.io,deepingsource.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 라이너,중견/중소,주식회사 라이너 공식 채용,https://liner.com/careers,html_page,approved,liner.com,liner.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 로민,중견/중소,주식회사 로민 공식 채용,https://www.lomin.ai/recruitment-info,html_page,approved,www.lomin.ai,lomin.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 메디컬에이아이,중견/중소,주식회사 메디컬에이아이 공식 채용,https://medicalai.com/en/recruit,html_page,approved,medicalai.com,medicalai.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T16:44:01+09:00,2.0,,False
주식회사 메디픽셀,중견/중소,주식회사 메디픽셀 공식 채용,https://medipixel.io/careers/ourcrew,html_page,approved,medipixel.io,medipixel.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 메디픽셀,중견/중소,주식회사 메디픽셀 공식 채용,https://medipixel.io/careers/jobs,html_page,approved,medipixel.io,medipixel.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 메디픽셀,중견/중소,주식회사 메디픽셀 공식 채용,https://medipixel.io/careers,html_page,approved,medipixel.io,medipixel.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
루닛,대기업,루닛 공식 채용,https://www.lunit.io/en/careers,html_page,approved,www.lunit.io,lunit.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T16:44:01+09:00,1.0,,False
주식회사 메디인테크,중견/중소,주식회사 메디인테크 공식 채용,https://medintech.co.kr/careers,html_page,approved,medintech.co.kr,medintech.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 루토닉스,중견/중소,주식회사 루토닉스 공식 채용,https://rootonix.kr/careers,html_page,approved,rootonix.kr,rootonix.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 법틀,중견/중소,주식회사 법틀 공식 채용,https://buptle.com/employment,html_page,approved,buptle.com,buptle.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
주식회사 뷰노,중견/중소,주식회사 뷰노 공식 채용,https://vuno.co/career,html_page,approved,vuno.co,vuno.co,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T16:44:01+09:00,3.0,,False
주식회사 보다,중견/중소,주식회사 보다 공식 채용,http://www.droneboda.com/careers,html_page,approved,www.droneboda.com,droneboda.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 브이웨이,중견/중소,주식회사 브이웨이 공식 채용,https://www.vwaycorp.com/jobs,html_page,approved,www.vwaycorp.com,vwaycorp.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 사각,중견/중소,주식회사 사각 공식 채용,https://www.sakak.co.kr/jobs,html_page,approved,www.sakak.co.kr,sakak.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
비솔,중견/중소,주식회사 비솔 공식 채용,https://visol.ai/career,html_page,approved,visol.ai,visol.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 시제,중견/중소,주식회사 시제 공식 채용,https://sije.io/en/career,html_page,approved,sije.io,sije.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 에너자이,중견/중소,주식회사 에너자이 공개 ATS,https://enerzai.career.greetinghr.com,greetinghr,approved,enerzai.career.greetinghr.com,enerzai.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T16:44:01+09:00,4.0,,False
인터엑스,중견/중소,인터엑스 GreetingHR 공개 채용,https://interxlab.career.greetinghr.com,greetinghr,approved,interxlab.career.greetinghr.com,interxlab.com,0.99,0.85,True,next_data,manual_seed_live,성공,0.0,2026-04-12T16:44:01+09:00,10.0,,False
주식회사 써로마인드,중견/중소,주식회사 써로마인드 공식 채용,https://surromind.ai/career,html_page,approved,surromind.ai,surromind.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 액션파워,중견/중소,주식회사 액션파워 공식 채용,https://actionpower.kr/recruit,html_page,approved,actionpower.kr,actionpower.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 아이엔드,중견/중소,주식회사 아이엔드 공식 채용,https://www.aiand.kr/recruits,html_page,approved,www.aiand.kr,aiand.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
알체라,중견/중소,알체라 공식 채용,https://www.alchera.ai/company/career,html_page,approved,www.alchera.ai,alchera.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,1.0,,False
주식회사 에스와이컴퍼니,중견/중소,주식회사 에스와이컴퍼니 공식 채용,https://syai.kr/careers,html_page,approved,syai.kr,syai.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 아티젠스페이스,중견/중소,주식회사 아티젠스페이스 공식 채용,https://www.artygenspace.com/career,html_page,approved,www.artygenspace.com,artygenspace.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 업템포글로벌,중견/중소,주식회사 업템포글로벌 공식 채용,https://uptempo-global.com/recruit,html_page,approved,uptempo-global.com,uptempo-global.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 에이아이웍스,중견/중소,주식회사 에이아이웍스 공식 채용,https://aiworkx.ai/contents/recruit.html,html_page,approved,aiworkx.ai,aiworkx.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 에이아이리더,중견/중소,주식회사 에이아이리더 공식 채용,https://www.ai-leader.co.kr/recruit,html_page,approved,www.ai-leader.co.kr,ai-leader.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 엘로이랩,중견/중소,주식회사 엘로이랩 공식 채용,https://elroilab.com/careers,html_page,approved,elroilab.com,elroilab.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 유니아이,중견/중소,주식회사 유니아이 공식 채용,https://www.uniai.co.kr/career,html_page,approved,www.uniai.co.kr,uniai.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 지니소프트,중견/중소,주식회사 지니소프트 공식 채용,https://www.geniesoft.io/careers,html_page,approved,www.geniesoft.io,geniesoft.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 코그로보,중견/중소,주식회사 코그로보 공식 채용,https://kogrobo.com/recruitment.html,html_page,approved,kogrobo.com,kogrobo.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
케어랩스,중견/중소,케어랩스 공개 ATS,https://carelabs.career.greetinghr.com,greetinghr,approved,carelabs.career.greetinghr.com,carelabs.co.kr,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
코나아이,중견/중소,코나아이 공개 ATS,https://konai.career.greetinghr.com,greetinghr,approved,konai.career.greetinghr.com,konai.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
코미코,중견/중소,코미코 공개 ATS,https://komico.recruiter.co.kr,recruiter,approved,komico.recruiter.co.kr,komico.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 트위그팜,중견/중소,주식회사 트위그팜 공식 채용,https://www.twigfarm.net/ko/careers/product-manager,html_page,approved,www.twigfarm.net,twigfarm.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 트위그팜,중견/중소,주식회사 트위그팜 공식 채용,https://www.twigfarm.net/ko/careers/product-designer,html_page,approved,www.twigfarm.net,twigfarm.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 트위그팜,중견/중소,주식회사 트위그팜 공식 채용,https://www.twigfarm.net/ko/careers/localization-translator,html_page,approved,www.twigfarm.net,twigfarm.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 퍼즐데이터,중견/중소,주식회사 퍼즐데이터 공식 채용,https://www.puzzledata.com/careers,html_page,approved,www.puzzledata.com,puzzledata.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
주식회사 펜타게이트,중견/중소,주식회사 펜타게이트 공식 채용,https://pentagate.co.kr/talented,html_page,approved,pentagate.co.kr,pentagate.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
주식회사 펜타게이트,중견/중소,주식회사 펜타게이트 공식 채용,https://pentagate.co.kr/jobdb/talented,html_page,approved,pentagate.co.kr,pentagate.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 펜타게이트,중견/중소,주식회사 펜타게이트 공식 채용,https://pentagate.co.kr/jobdb/recruitment,html_page,approved,pentagate.co.kr,pentagate.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 포시에스,중견/중소,주식회사 포시에스 공식 채용,https://kr.forcs.com/careers,html_page,approved,kr.forcs.com,kr.forcs.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 평행공간,중견/중소,주식회사 평행공간 공식 채용,https://www.pspace.ai/careers,html_page,approved,www.pspace.ai,pspace.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 포인랩,중견/중소,주식회사 포인랩 공식 채용,https://4inlab.ai/ko/company/careers,html_page,approved,4inlab.ai,4inlab.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 프롬프트타운,중견/중소,주식회사 프롬프트타운 공식 채용,https://prompt.town/employment,html_page,approved,prompt.town,prompt.town,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
주식회사 프레임아웃,중견/중소,주식회사 프레임아웃 공식 채용,https://frameout.co.kr/careers,html_page,approved,frameout.co.kr,frameout.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사 하나루프,중견/중소,주식회사 하나루프 공식 채용,https://hanaloop.com/recruit,html_page,approved,hanaloop.com,hanaloop.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사케이플러스,중견/중소,주식회사케이플러스 공식 채용,https://kplus.biz/incruit/recruit_write,html_page,approved,kplus.biz,kplus.biz,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
주식회사케이플러스,중견/중소,주식회사케이플러스 공식 채용,https://kplus.biz/incruit/recruit_chk,html_page,approved,kplus.biz,kplus.biz,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,1.0,,False
카이어,중견/중소,카이어 공식 채용,https://www.kaier.co.kr/career,html_page,approved,www.kaier.co.kr,kaier.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
케이에스씨앤씨,중견/중소,케이에스씨앤씨 공식 채용,https://www.kscnc.co.kr/coct/recruitment.ks,html_page,approved,www.kscnc.co.kr,kscnc.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
케이엔제이,중견/중소,케이엔제이 공식 채용,https://knj.kr/careers/job.php,html_page,approved,knj.kr,knj.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
케이엔제이,중견/중소,케이엔제이 공식 채용,https://knj.kr/careers/info.php,html_page,approved,knj.kr,knj.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
케이엔제이,중견/중소,케이엔제이 공식 채용,https://knj.kr/careers,html_page,approved,knj.kr,knj.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
케이티알파,중견/중소,케이티알파 공식 채용,https://ktalpha.com/recruit/typeTalent,html_page,approved,ktalpha.com,ktalpha.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
케이티알파,중견/중소,케이티알파 공식 채용,https://ktalpha.com/recruit,html_page,approved,ktalpha.com,ktalpha.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
코나아이,중견/중소,코나아이 공식 채용,https://konai.com/careers,html_page,approved,konai.com,konai.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
코난테크놀로지,중견/중소,코난테크놀로지 공식 채용,https://konantech.com/pr/recruit,html_page,approved,konantech.com,konantech.com,0.99,0.75,True,html,homepage_link_probe,실패,9.0,2026-04-10T04:36:15+09:00,0.0,,False
코넥티브 주식회사,중견/중소,코넥티브 주식회사 공식 채용,https://connecteve.com/sub/recruit/career.php,html_page,approved,connecteve.com,connecteve.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
코미코,중견/중소,코미코 공식 채용,https://komico.com/kr/recruit/recruit.php,html_page,approved,komico.com,komico.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
코미코,중견/중소,코미코 공식 채용,https://komico.com/kr/recruit/person.php,html_page,approved,komico.com,komico.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
코드비전 주식회사,중견/중소,코드비전 주식회사 공식 채용,https://codevision.kr/team/recruitnotice,html_page,approved,codevision.kr,codevision.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
코드비전 주식회사,중견/중소,코드비전 주식회사 공식 채용,https://codevision.kr/team/recruit,html_page,approved,codevision.kr,codevision.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
코코넛사일로 주식회사,중견/중소,코코넛사일로 주식회사 공식 채용,https://www.coconutsilo.com/career,html_page,approved,www.coconutsilo.com,coconutsilo.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
콕스웨이브,중견/중소,콕스웨이브 공식 채용,https://www.coxwave.com/careers,html_page,approved,www.coxwave.com,coxwave.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
큐비언트에이아이,중견/중소,큐비언트에이아이 공식 채용,https://qubientai.com/recruitment.html,html_page,approved,qubientai.com,qubientai.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
퀀텀씨엔에스,중견/중소,퀀텀씨엔에스 공식 채용,https://quantumcns.ai/career,html_page,approved,quantumcns.ai,quantumcns.ai,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,1.0,,False
케이아이엔엑스,중견/중소,케이아이엔엑스 공식 채용,https://company.kinx.net/career,html_page,approved,company.kinx.net,kinx.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
클로버추얼패션,중견/중소,클로버추얼패션 Lever 공개 채용,https://api.lever.co/v0/postings/clovirtualfashion?mode=json,lever,approved,api.lever.co,clovirtualfashion.com,0.99,0.85,True,json,manual_seed_live,성공,0.0,2026-04-12T16:44:01+09:00,4.0,,False
자화전자,지역기업,자화전자 GreetingHR 공개 채용,https://jahwa.career.greetinghr.com,greetinghr,approved,jahwa.career.greetinghr.com,jahwa.co.kr,0.99,0.85,True,next_data,manual_seed_live,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
키다리스튜디오,중견/중소,키다리스튜디오 공개 ATS,https://kstd-lezhin.career.greetinghr.com,greetinghr,approved,kstd-lezhin.career.greetinghr.com,kidaristudio.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,2.0,,False
테스,중견/중소,테스 공개 ATS,https://hites.career.greetinghr.com,greetinghr,approved,hites.career.greetinghr.com,hites.co.kr,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
탑코미디어,중견/중소,탑코미디어 공개 ATS,https://topco.recruiter.co.kr,recruiter,approved,topco.recruiter.co.kr,topcomedia.co.kr,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
폴라리스오피스,중견/중소,폴라리스오피스 공개 ATS,https://polarisofficerecruit.career.greetinghr.com,greetinghr,approved,polarisofficerecruit.career.greetinghr.com,polarisofficecorp.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,1.0,,False
하나머티리얼즈,중견/중소,하나머티리얼즈 공개 ATS,https://hanamts.career.greetinghr.com,greetinghr,approved,hanamts.career.greetinghr.com,hanamts.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
한솔로지스틱스,중견/중소,한솔로지스틱스 공개 ATS,https://hansol.recruiter.co.kr,recruiter,approved,hansol.recruiter.co.kr,hansollogistics.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
한글과컴퓨터,중견/중소,한글과컴퓨터 공개 ATS,https://hancom.career.greetinghr.com,greetinghr,approved,hancom.career.greetinghr.com,hancom.com,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
타임기술,중견/중소,타임기술 공식 채용,https://timett.co.kr/recruit,html_page,approved,timett.co.kr,timett.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
텔코웨어,중견/중소,텔코웨어 공식 채용,https://www.telcoware.com/doc/recruit.php/talent,html_page,approved,www.telcoware.com,telcoware.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
텔코웨어,중견/중소,텔코웨어 공식 채용,https://www.telcoware.com/doc/recruit.php/job,html_page,approved,www.telcoware.com,telcoware.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
티로보틱스,중견/중소,티로보틱스 공식 채용,https://t-robotics.net/recruit/recruitList.do,html_page,approved,t-robotics.net,t-robotics.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
티엑스알로보틱스,중견/중소,티엑스알로보틱스 공식 채용,https://txr.kr/ko/recruitment/recruit.php,html_page,approved,txr.kr,txr.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
티오리한국,중견/중소,티오리한국 공식 채용,https://theori.io/career/hiring,html_page,approved,theori.io,theori.io,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
팅크웨어,중견/중소,팅크웨어 공식 채용,https://www.thinkware.co.kr/recruit/system,html_page,approved,www.thinkware.co.kr,thinkware.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
팸텍,중견/중소,팸텍 공식 채용,https://pamtek.com/careers/talent,html_page,approved,pamtek.com,pamtek.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
퓨렌스 주식회사,중견/중소,퓨렌스 주식회사 공식 채용,https://furence.com/careers,html_page,approved,furence.com,furence.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
폴라리스오피스,중견/중소,폴라리스오피스 공식 채용,https://www.polarisofficecorp.com/recruiting,html_page,approved,www.polarisofficecorp.com,polarisofficecorp.com,0.99,0.75,True,html,homepage_link_probe,실패,9.0,2026-04-09T01:36:58+09:00,1.0,,False
폴라리스오피스,중견/중소,폴라리스오피스 공식 채용,http://www.polarisofficecorp.com/recruiting,html_page,approved,www.polarisofficecorp.com,polarisofficecorp.com,0.99,0.75,True,html,homepage_link_probe,실패,24.0,,0.0,,False
플레이위드,중견/중소,플레이위드 공식 채용,https://www.playwith.co.kr/Recruit,html_page,approved,www.playwith.co.kr,playwith.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
필옵틱스,중견/중소,필옵틱스 공식 채용,https://philoptics.com/kr/careers/talent.php,html_page,approved,philoptics.com,philoptics.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
필옵틱스,중견/중소,필옵틱스 공식 채용,https://philoptics.com/kr/careers/job_01_01.php,html_page,approved,philoptics.com,philoptics.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
핑퐁,중견/중소,핑퐁 공식 채용,https://pingpong.house/recruit,html_page,approved,pingpong.house,pingpong.house,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한국그린데이터,중견/중소,한국그린데이터 공식 채용,https://www.greendata.kr/jobs,html_page,approved,www.greendata.kr,greendata.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한국그린데이터,중견/중소,한국그린데이터 공식 채용,https://www.greendata.kr/en/jobs,html_page,approved,www.greendata.kr,greendata.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한국딥러닝 주식회사,중견/중소,한국딥러닝 주식회사 공식 채용,https://koreadeep.com/company/careers,html_page,approved,koreadeep.com,koreadeep.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한국전자영수증(주),중견/중소,한국전자영수증(주) 공식 채용,https://kdrco.net/kdr/recruitmentAnnouncement,html_page,approved,kdrco.net,kdrco.net,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
